	index	config	name	tags	_step	eval_f1	_runtime	eval_acc	train_loss	eval_precision	eval_auc	eval_mcc	_timestamp	eval_recall	learning_rate	eval_Validation loss	Confusion Matrix.size	Confusion Matrix._type	Confusion Matrix.width	Confusion Matrix.format	Confusion Matrix.height	Confusion Matrix.sha256	Confusion Matrix.path	_wandb.runtime
6	3298	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1024, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_10th_2024_18_51_55_logstep=291_bs=1024_lr=0.001_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	ARNT	873.0	0.7504202417024948	1621.048053264618	0.7504427628401223	0.40411077455147026	0.7508090944864045	0.8262686718556067	0.5014294049734083	1710112737.7788432	0.7506203460114318	0.0001213151927437642	0.5934245324134827	58394.0	image-file	1200.0	png	1200.0	4654e6e9f4b65a33e5232fe1c4e4f3ad0d152246fc91aa6d8cbef6a1db552acd	media/images/Confusion Matrix_582_4654e6e9f4b65a33e523.png	1831.0
287	660	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_05th_2024_08_33_21_logstep=1_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	TSC22D4	20.0	0.7482563538712941	56.23638725280762	0.7504132231404959	0.422853022813797	0.7613213254151507	0.833872056263986	0.5126305224286503	1712320459.0880232	0.7514050968744963	0.0	0.49925461411476135	56823.0	image-file	1200.0	png	1200.0	d8d592a2c170dc53d7b8e18c6ed01eba49e26fafc0bae82b3b3c6fbc48ddbcb4	media/images/Confusion Matrix_19_d8d592a2c170dc53d7b8.png	60.0
21	1600	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_29th_2024_19_03_01_logstep=9_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	CBX5	63.0	0.7499036819355379	151.5783987045288	0.75	0.4730301366911994	0.7507913078765123	0.8370206762317378	0.5010223420805606	1711753533.5338328	0.7502313471201845	0.0001111111111111111	0.49740393459796906	56957.0	image-file	1200.0	png	1200.0	bf4ec2b58c04813d752dd92698c11ac05238824a2aeb2d450c29a2ab1850b007	media/images/Confusion Matrix_54_bf4ec2b58c04813d752d.png	169.0
35	292	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_07th_2024_18_34_00_logstep=21_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	CUX1	147.0	0.7472410859647075	330.99646639823914	0.7491869648901573	0.4363799435751779	0.7568740752252106	0.8334627966414496	0.5058915114455749	1712529572.6934943	0.7490775111582482	2.2222222222222223e-05	0.5347711890935898	56328.0	image-file	1200.0	png	1200.0	e85c3a6d4a46c9bb6aefd7c46e5f5959ffaf4c86a69d5846d54ad9436f8bf5fa	media/images/Confusion Matrix_126_e85c3a6d4a46c9bb6aef.png	344.0
286	4585	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1040, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 3e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_01th_2024_13_11_15_logstep=313_bs=1040_lr=3e-05_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	TRIM28	939.0	0.7472450197342126	1795.466855287552	0.7474906586563118	0.46546489695390575	0.7494118302515804	0.8318089369868329	0.49744179239808733	1709318471.5365243	0.7480318762091417	3.523809523809524e-06	0.5154940011324706	59969.0	image-file	1200.0	png	1200.0	ec5b45559e355923f6204fdd4c439ff16c57283d462ce3e990b74c58b567407e	media/images/Confusion Matrix_626_ec5b45559e355923f620.png	2021.0
343	4790	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1024, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_February_29th_2024_05_46_53_logstep=259_bs=1024_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	ZNF217	777.0	0.7438547594629265	1447.9900765419006	0.7448626287153199	0.4269882840999765	0.7496657580410894	0.8280388599823048	0.4949630055160279	1709205062.3542123	0.7453163569082026	0.00011877394636015326	0.5604278634894978	57735.0	image-file	1200.0	png	1200.0	a46444629e23d7982a9e1a9bf17a95014fff73b631edff036c0dacc753a4c236	media/images/Confusion Matrix_518_a46444629e23d7982a9e.png	1632.0
247	450	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_06th_2024_10_13_49_logstep=12_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	SMARCC2	84.0	0.7433630304616421	197.77314639091492	0.7445482866043613	0.4888586377104123	0.7494252591544904	0.821506804088577	0.49408696601119706	1712413027.8685803	0.744684450574174	7.407407407407407e-05	0.5220877130826315	56187.0	image-file	1200.0	png	1200.0	7b0822bb7e4afe28e6dbab84632eaffabe117a98f37915eefbf7815ff402b8ef	media/images/Confusion Matrix_72_7b0822bb7e4afe28e6db.png	213.0
19	3696	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1040, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_08th_2024_16_29_12_logstep=13_bs=1040_lr=0.0001_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	CBX2	39.0	0.7418174342105264	77.86186480522156	0.7419871794871795	0.473571763588832	0.7464227945750902	0.8358998641248404	0.4910565962462067	1709933431.0405438	0.7446370486268374	2.4444444444444445e-05	0.5173915922641754	56277.0	image-file	1200.0	png	1200.0	12ca3e99db2f76268a1d661debe0df34f06ad2c6d16060955a8bba118bd0f3d2	media/images/Confusion Matrix_26_12ca3e99db2f76268a1d.png	101.0
37	2382	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1040, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_22th_2024_12_10_34_logstep=85_bs=1040_lr=0.0003_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	DDX20	255.0	0.7386361927772084	484.5903525352478	0.7404386199518588	0.31393786265569573	0.7470335825490886	0.8186741349987868	0.4873163551681254	1711124319.8190005	0.7403288933065981	4.022988505747126e-05	0.7087532207369804	55929.0	image-file	1200.0	png	1200.0	e7b744706033cd513161cd4c187946ea1c5a28c75046b42e5053428be91617c3	media/images/Confusion Matrix_170_e7b744706033cd513161.png	556.0
49	622	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_05th_2024_13_08_01_logstep=19_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	EHMT2	133.0	0.7385172539655454	290.380740404129	0.7398404294981732	0.477735139821705	0.7438373034052834	0.8246155916982256	0.4831994581918944	1712337173.2083805	0.7393826878991409	5.555555555555555e-05	0.5302468240261078	59147.0	image-file	1200.0	png	1200.0	b169c46818f0a440f4eb1f8c643bbaf130a9e87699eff97d61264d88a90c7bab	media/images/Confusion Matrix_114_b169c46818f0a440f4eb.png	307.0
169	4422	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1040, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_02th_2024_01_49_53_logstep=21_bs=1040_lr=0.0003_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	MYBL2	63.0	0.7388185855360673	115.0853545665741	0.7395273899033298	0.37705386110714506	0.7418299967945916	0.8155250867606882	0.4811908951525892	1709362309.1039517	0.7393672007679244	7.083333333333332e-05	0.60014808177948	55492.0	image-file	1200.0	png	1200.0	436d8f2c5bd15f00b708f0294ee1d62509b3697e15aaba7b5898908d34abd51d	media/images/Confusion Matrix_42_436d8f2c5bd15f00b708.png	146.0
13	4286	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1040, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 3e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_02th_2024_07_41_10_logstep=81_bs=1040_lr=3e-05_wp=0.1_dp=0.1_wd=0.0005_len=100_epoch=10.0	BRD9	243.0	0.7380012866638155	459.4481117725372	0.7386969952260601	0.4833860592341717	0.7400887426823981	0.8276967915312425	0.4782485564431721	1709383730.5971088	0.7381636881269178	4.404761904761905e-06	0.5127390963690621	58948.0	image-file	1200.0	png	1200.0	0b36807bba0d5ceda023762edbaf45d0b463b29bbec878598989ecf09dddec1a	media/images/Confusion Matrix_162_0b36807bba0d5ceda023.png	534.0
156	976	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_03th_2024_17_36_35_logstep=7_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	MEF2D	56.0	0.7364393355994652	135.50743198394775	0.73647380098993	0.5149984785488674	0.7366963556087076	0.8150859990598751	0.473226368083152	1712180331.569953	0.7365300416996918	7.407407407407407e-05	0.5268855690956116	56111.0	image-file	1200.0	png	1200.0	1911c852c9930a6b1346a819e6fd21a937161ee52206a03ee2484fad8d098544	media/images/Confusion Matrix_49_1911c852c9930a6b1346.png	147.0
223	1648	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_29th_2024_09_23_50_logstep=4_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	RELA	40.0	0.7358160197599193	105.92375588417052	0.735830458353869	0.5120978206396103	0.7359602655443562	0.8051156734908035	0.4718379874134178	1711718737.5726168	0.7358777290879235	0.0	0.544278085231781	54896.0	image-file	1200.0	png	1200.0	b487457e532716917606aa23a84e8cad2fe90e0ae332b5c163f113e93bdb4a73	media/images/Confusion Matrix_36_b487457e532716917606.png	109.0
44	936	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_03th_2024_20_10_02_logstep=10_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	E2F5	80.0	0.732921555247358	190.35688161849976	0.7354599026389956	0.4342316746711731	0.7422434926501935	0.8250955553272157	0.47646852527183514	1712189594.0589647	0.73429138703691	0.0	0.5454591512680054	55955.0	image-file	1200.0	png	1200.0	23056e632ed94bfdcda52475e62569c105576f4f58b872a56b480acc9f0bca23	media/images/Confusion Matrix_70_23056e632ed94bfdcda5.png	194.0
339	1858	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_28th_2024_00_48_52_logstep=10_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	ZNF175	80.0	0.7341108624570606	184.2528259754181	0.7347798340778557	0.49920942187309264	0.7372045785000451	0.8180484353615254	0.4719975969259423	1711601517.201755	0.7347991477574093	0.0	0.5323584079742432	58415.0	image-file	1200.0	png	1200.0	21abf6a3d274449fdf2c84980cd1d1f26ca66db6d98155c40e8e6065c8862967	media/images/Confusion Matrix_70_21abf6a3d274449fdf2c.png	188.0
387	1212	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_02th_2024_10_34_41_logstep=12_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	ZNF589	84.0	0.7337933057837389	192.69257736206055	0.7345122097918922	0.5079992686708769	0.7368431872619383	0.8157564867962669	0.47123411168026613	1712068674.7581384	0.734397272070886	7.407407407407407e-05	0.5473046700159708	55089.0	image-file	1200.0	png	1200.0	ffccd62696cf9f24de9425cc413fb03160803a77fb18c5f14a74271969f7ed0d	media/images/Confusion Matrix_72_ffccd62696cf9f24de94.png	207.0
51	2094	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1040, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 3e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_26th_2024_19_09_45_logstep=4381_bs=1040_lr=3e-05_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	EP300	13143.0	0.7324783037670286	25006.03487920761	0.7343517521244856	0.4839939234314431	0.7410828801555681	0.8182927124231144	0.47537559484179	1711519592.4762113	0.7343405264046146	3.3470225872689937e-06	0.5187830275199452	59452.0	image-file	1200.0	png	1200.0	0944658683a52c7d5b1887a6c7a2bff4794d306009e6ef6dbe6a98b8db3c9275	media/images/Confusion Matrix_8762_0944658683a52c7d5b18.png	27968.0
11	536	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_06th_2024_03_56_14_logstep=3_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.0005_len=100_epoch=10.0	BRCA1	30.0	0.7342965441899749	73.92067074775696	0.7343071456770628	0.6305266817410787	0.7347642853933818	0.7546895657162813	0.4693903470152654	1712390249.4088247	0.734626081967622	0.0	0.6181246638298035	55851.0	image-file	1200.0	png	1200.0	e166d9fd2ce041981ba6dbfe14f4924e332b6e92e74d5ace75081638ce74f673	media/images/Confusion Matrix_27_e166d9fd2ce041981ba6.png	78.0
354	4337	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1040, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_02th_2024_04_17_49_logstep=52_bs=1040_lr=0.0003_wp=0.1_dp=0.1_wd=0.0005_len=100_epoch=10.0	ZNF318	156.0	0.7266825074478043	298.6049449443817	0.7315970727507534	0.3753170938445971	0.7491743199075646	0.8087405861772468	0.48027157617838634	1709371369.2979538	0.7314251193405876	4.444444444444444e-05	0.6889541864395141	59709.0	image-file	1200.0	png	1200.0	899d73da1223bbcc88e572eefc9574cf67721425415d4ba9ee991d38ce96c586	media/images/Confusion Matrix_104_899d73da1223bbcc88e5.png	348.0
102	1756	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_28th_2024_20_15_21_logstep=6_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	HDAC3	48.0	0.7268139945847507	108.4700665473938	0.7268507774425621	0.5007699926694235	0.7271404262072112	0.8044498036059295	0.45409241405957407	1711671430.5411165	0.7269520269350288	4.4444444444444447e-05	0.5246803760528564	54149.0	image-file	1200.0	png	1200.0	d2f83a3153017260722424ba00c7306d3a2b27dd71019e5ec00b41833aab10f9	media/images/Confusion Matrix_42_d2f83a31530172607224.png	114.0
332	1296	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_02th_2024_01_48_18_logstep=4_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	ZNF133	40.0	0.7223230344424817	100.51545023918152	0.7225368063420159	0.5029503405094147	0.72420113749629	0.7919261122498297	0.4473298986293218	1712036999.4902682	0.7231300434537611	0.0	0.5523262023925781	54569.0	image-file	1200.0	png	1200.0	0cfb159e6ae24d99097bbe9b9d5a597b77c7e1dcd0034ea62bd54ee9b83afcf1	media/images/Confusion Matrix_36_0cfb159e6ae24d99097b.png	104.0
123	5070	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1040, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 3e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_February_28th_2024_08_24_33_logstep=21_bs=1040_lr=3e-05_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	ILF3	63.0	0.7087781468117617	117.25646376609802	0.7158730158730159	0.5257705336525327	0.7417459757227611	0.794957535252907	0.4581503985733003	1709126791.4396188	0.7170685438354447	7.083333333333333e-06	0.5249735713005066	55315.0	image-file	1200.0	png	1200.0	c50c818db5531fa064198aea45537e3141a58f75e1d2fc501a6de68746a24dcd	media/images/Confusion Matrix_42_c50c818db5531fa06419.png	149.0
411	1876	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_27th_2024_23_03_32_logstep=6_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	ZNF83	48.0	0.714284423068545	115.35519742965698	0.7142857142857143	0.5113629301389059	0.7142934617553907	0.7971966232216778	0.4285815001888733	1711595128.7259183	0.7142880384677959	4.4444444444444447e-05	0.5415105223655701	53736.0	image-file	1200.0	png	1200.0	8b4b61695168c41281300bf642fae936958a391ef841aa91d733ce4810e4fdf7	media/images/Confusion Matrix_42_8b4b61695168c4128130.png	122.0
30	2716	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1024, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_15th_2024_02_10_55_logstep=31_bs=1024_lr=0.001_wp=0.1_dp=0.1_wd=0.0005_len=100_epoch=10.0	CHD7	93.0	0.7077944761924673	177.29126048088074	0.7095272206303725	0.44478733885672783	0.716050762534584	0.7946200620225212	0.4263179769680472	1710483233.8065846	0.710305919953691	0.00017171717171717173	0.659464438756307	58119.0	image-file	1200.0	png	1200.0	a976f70c400486dac168d22add5571895d312d4e3de9b460382caf690e0eb706	media/images/Confusion Matrix_62_a976f70c400486dac168.png	212.0
191	378	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_07th_2024_09_02_46_logstep=3_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	PAX8	30.0	0.7056720489869568	80.1526141166687	0.7093856012061817	0.5274396340052286	0.7196062712733102	0.7846547342194579	0.4284053702360857	1712495047.472582	0.7089320584778571	0.0	0.5444674491882324	57344.0	image-file	1200.0	png	1200.0	cc94e50da7bf5999731318d73bc87c29aed805371ef7cac0a2719165f3752020	media/images/Confusion Matrix_27_cc94e50da7bf59997313.png	84.0
204	1570	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_29th_2024_20_47_47_logstep=13_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	POLR2H	91.0	0.6978438512232864	201.15959525108337	0.7080213903743315	0.4960906207561493	0.7359321757017664	0.7885201250670334	0.4409894239466242	1711759869.8857713	0.7060673490742954	0.0001	0.5670572916666666	57902.0	image-file	1200.0	png	1200.0	dc432d8d06fe68929f11725c36da466b6dceb975653fcbdcbc770dd33a47eb97	media/images/Confusion Matrix_78_dc432d8d06fe68929f11.png	222.0
211	2795	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1024, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_14th_2024_21_06_51_logstep=22_bs=1024_lr=0.001_wp=0.1_dp=0.1_wd=0.0005_len=100_epoch=10.0	PTRF	66.0	0.7043605020298902	126.89157629013062	0.7050395256916996	0.557013294913552	0.7062121212121213	0.7884949461117139	0.41087827236345575	1710464938.9978333	0.7046690486815752	0.0001944444444444445	0.5596957206726074	53646.0	image-file	1200.0	png	1200.0	70f760ffae85ee86a1d60298b3fc0963dd3c5e35b52794f68882230fb17366ed	media/images/Confusion Matrix_44_70f760ffae85ee86a1d6.png	156.0
239	178	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_08th_2024_08_39_50_logstep=1_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	SIX4	20.0	0.7037435266470125	52.32242679595947	0.7039249146757679	0.5166071653366089	0.7037108777653176	0.7760848523014845	0.4076111707647861	1712580043.9849558	0.7039003370301695	0.0	0.5793102979660034	54754.0	image-file	1200.0	png	1200.0	b3637cca7e41ac57a39217f18ca53d66cb05ee642f5262144ddbd39a0f5f1ca3	media/images/Confusion Matrix_19_b3637cca7e41ac57a392.png	56.0
124	2486	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1040, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_22th_2024_00_27_22_logstep=9_bs=1040_lr=0.0001_wp=0.1_dp=0.1_wd=0.0005_len=100_epoch=10.0	ILK	36.0	0.7010483133415449	65.40465664863586	0.7011494252873564	0.48526113894250655	0.7017249855942822	0.779489952239344	0.40399708889928426	1711081708.4658055	0.7022724742776267	1.1111111111111112e-05	0.5730836391448975	54187.0	image-file	1200.0	png	1200.0	c38b668d3804b32e244d01833e679460a0d477d714de3b6982bcee757d1c8ada	media/images/Confusion Matrix_27_c38b668d3804b32e244d.png	74.0
136	1504	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_01th_2024_01_17_56_logstep=1_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	KHSRP	20.0	0.6997982820276745	70.92527341842651	0.6998041136141038	0.5256407260894775	0.7012700720521645	0.7804748453053538	0.40238172849363046	1711948748.119599	0.7011116876128982	0.0	0.5617949962615967	54407.0	image-file	1200.0	png	1200.0	573903e89f30b854807930a5a1beb1adfd62f46df5e72d764facea9a50594563	media/images/Confusion Matrix_19_573903e89f30b8548079.png	74.0
0	1290	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_02th_2024_01_59_24_logstep=12_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	ADNP	84.0	0.6976052007890021	195.09774947166443	0.6977906976744186	0.4911644657452901	0.6988481413930867	0.7779994375747756	0.3969923373049395	1712037761.0027416	0.6981448189240131	7.407407407407407e-05	0.5563039779663086	59260.0	image-file	1200.0	png	1200.0	4cd68014477cf9a253946fb3a8e5731064dca356908b5edbd2751eb36b8bc3f3	media/images/Confusion Matrix_72_4cd68014477cf9a25394.png	210.0
359	922	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_03th_2024_21_04_36_logstep=1_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	ZNF37A	20.0	0.6969700247037754	49.79232454299927	0.6973434535104365	0.49740511178970337	0.7031962302746932	0.7847668135699668	0.4039700887827741	1712192727.0252843	0.700781077988688	0.0	0.5427291393280029	54335.0	image-file	1200.0	png	1200.0	89f4b2a819b6f11253675db7f94e1bfef3d09e46c78cdda0683d601ac0750f9f	media/images/Confusion Matrix_19_89f4b2a819b6f1125367.png	53.0
282	2686	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1040, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_15th_2024_03_48_00_logstep=19_bs=1040_lr=0.0003_wp=0.1_dp=0.1_wd=0.0005_len=100_epoch=10.0	THRAP3	57.0	0.6757314457423611	113.27508997917175	0.6835654596100279	0.5088579889975096	0.6971860485924142	0.732485555737713	0.37747483280320543	1710488995.068085	0.6806507742522021	6.190476190476189e-05	0.6497939825057983	55436.0	image-file	1200.0	png	1200.0	ce84116b917d8e4598250534ac2ad196b58da84f7549c15dcf9af0ea87f78a81	media/images/Confusion Matrix_38_ce84116b917d8e459825.png	141.0
